Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.32471800004959,0.0,0.0,0.0002621296891263,,24.30780928075,-0.0012033754153503,0.0292514200894784,,,,,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
9.6172702000809,0.2857142857142857,5651.0000000000255,0.0718031654741996,,24.292118981299,1.000449013823,24.30302647851157,,,,2.9544948049037068,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
14.285489000063,0.42857142857142855,7928.999999999979,0.1448394913710288,,24.22801762432,2.4099137486202,58.387432774661285,,,,2.480662096071565,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
18.433056200066,0.5,8991.999999999995,0.1849118611366776,,24.177300720185,3.3772583512279,81.6529907673931,,,,2.264606101979053,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
22.601350400066,0.5714285714285714,10052.999999999622,0.2300481256421714,,24.107938095542,4.6464557157418,112.0164667587806,,,,2.0536991774393627,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
26.79157720006,0.6428571428571429,10980.000000000342,0.2894016308974726,,24.013629654091,6.390729141586,153.46460282565312,,,,1.885787507795878,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
30.92748740006,0.7142857142857143,11952.000000000253,0.3282715274151112,,23.926200702611,7.868874358796,188.27226721218253,,,,1.7436000122373294,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
35.07542760006,0.7857142857142857,12719.000000000457,0.371770208066771,,23.82616104024,9.6084539487633,228.9325711309643,,,,1.6239288548159203,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
39.215951400065,0.8571428571428571,13433.999999999913,0.4137199920653638,,23.705847419923,11.720764996118,277.8506666427477,,,,1.4890012576335223,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
43.408003800054,0.9285714285714286,14001.000000000417,0.4708380718703226,,23.565037610293,14.387253346315,339.0361662147268,,,,1.3887547075792497,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
47.551435400062,1.0,14532.999999999854,0.5301412938303091,,23.393330043903,17.41576744719,407.4127958599777,,,,1.3012386925925408,"https://database.tytorobotics.com/tests/xmre/tmotor-f90-1300kv-with-gemfan-7042x2
",undefined
